"","u.1","u.2","v"
"5568",-0.0576773330087642,4.44631358003248,"C"
"4944",-0.655052330139391,5.61662714277345,"C"
"4499",-0.0722618535426534,5.06617243562266,"C"
"121",-0.813038594035432,-1.18289329891522,"A"
"1459",-0.478051681201421,0.577137425126322,"A"
"2618",-2.7750402594293,2.96746233401284,"B"
"2685",0.726664476382584,5.85161475423854,"B"
"650",-0.277922983636825,1.35697738897734,"A"
"2251",-0.777931545313889,3.72748059929606,"B"
"4018",0.356329832722696,4.80564839670577,"C"
"5887",0.153870587102235,4.88777492859568,"C"
"2695",0.589811565694759,5.21589905322865,"B"
"2417",-0.513876894343347,4.18292846124597,"B"
"1209",0.281529424827119,1.94237375338066,"A"
"639",-0.821166940763196,0.442684113315873,"A"
"5092",0.127126374771779,4.40436047367173,"C"
"3417",0.366702709184848,4.91532986953794,"B"
"405",0.950525291077396,0.252235481997781,"A"
"5954",-1.56166846100829,6.43673125241765,"C"
"1025",0.159687390713643,-0.231933691619417,"A"
"5440",-0.775111220143318,6.06531581330139,"C"
"4211",0.140957678878925,4.89994235263154,"C"
"2691",-0.239746644384045,4.7652126649648,"B"
"5363",-0.575348188772212,5.2988207738324,"C"
"1289",-1.01336248415904,-1.36930032775901,"A"
"2351",0.00495170603043742,4.81611597685699,"B"
"5597",0.210987909752778,4.83821302539127,"C"
"3870",-0.474794138879801,4.64170193531395,"B"
"4502",-0.957622337149608,5.92018133997083,"C"
"2412",-1.31429285469933,3.47311413251574,"B"
"1492",0.528354220887446,0.174040031192778,"A"
"4017",-1.79781098511026,6.65532612739051,"C"
"2772",1.51766023173343,6.2821636101183,"B"
"1276",-1.05004644418704,1.52534567420706,"A"
"2503",-2.33954978131202,2.31793213118199,"B"
"3755",0.0368959781858681,5.10395962136835,"B"
"3988",-1.23688530516264,3.35511188034578,"B"
"208",-0.0734693516685722,-0.0217632780592322,"A"
"951",-0.476603899884204,0.746794957487978,"A"
"5629",2.30941667391482,2.93818729684085,"C"
"42",-0.29218396465165,-1.61415038482777,"A"
"3822",-0.0414165547571441,4.3439402027471,"B"
"534",-0.437753230822698,-3.52507284338088,"A"
"5567",0.861339048710801,4.11910491711972,"C"
"1901",-0.457980935213439,-0.282785912344979,"A"
"715",0.400917208300309,0.524530405742818,"A"
"4860",-0.942137352208235,5.86746952276259,"C"
"5522",-0.216304650488859,5.36373682338606,"C"
"2012",-3.02775484591019,2.9090047910783,"B"
"4113",-0.15755189824486,4.81234133700824,"C"
"5599",-0.870117004797714,6.14316518789951,"C"
"1085",-0.0870053918564109,-0.800093312819712,"A"
"4776",-1.44585775107418,5.34481350373767,"C"
"1450",-1.03026060690276,-0.848814348366047,"A"
"3489",-1.83411593053462,3.53793406219377,"B"
"3641",0.286878988874099,5.12592111554978,"B"
"3861",-1.95046232316675,3.06944272887656,"B"
"4932",-3.54294005635788,8.30565225529115,"C"
"680",-0.38129730263837,1.48948047322014,"A"
"4948",-0.682443283567628,5.6825871765047,"C"
"4965",-1.4864085185792,6.98713905729222,"C"
"3611",0.793146278430552,6.14809006922279,"B"
"2871",0.214528720206551,6.11478863753494,"B"
"3785",-0.326496944206216,5.99885578865485,"B"
"1227",2.28648708311747,-0.397897605668466,"A"
"2311",1.33656059672364,7.09088811221632,"B"
"2653",0.176671806506533,4.69876946345018,"B"
"2025",-0.252513834581448,4.28394920193958,"B"
"3593",-0.609863587450939,3.8417549751217,"B"
"5215",-0.458226613373072,5.18925379333629,"C"
"1397",1.58903556986593,-0.464779895148285,"A"
"592",1.21527234043679,0.902516843532475,"A"
"4691",-0.44036209713304,5.71996843329216,"C"
"1210",0.155950748885224,-0.506630784684962,"A"
"4950",0.289964210887684,5.05315958600084,"C"
"1244",-0.336447065455721,-0.612771064034981,"A"
"972",-0.184523207132768,2.5846668827409,"A"
"1998",0.0273923679127906,0.790667844149413,"A"
"1421",0.507612277710079,-0.842394430041895,"A"
"2047",-0.607006845653327,4.21418874737654,"B"
"828",-1.2908557475223,0.451561874973694,"A"
"4744",0.520249688246537,4.04162277552832,"C"
"3227",0.268507404895496,4.82868352901096,"B"
"5667",1.69429318212103,3.39902629519201,"C"
"2880",-0.924970307865928,4.26924155703536,"B"
"3156",-0.677417897319966,4.44961685320386,"B"
"1818",0.610396574722873,0.377201413548473,"A"
"5358",-0.347959320477914,4.31998299660007,"C"
"4994",-0.233798451292983,5.22632374221188,"C"
"4383",0.213709313578939,4.28527722300747,"C"
"3922",1.07833998939376,5.37847168904651,"B"
"3369",-0.0765630422911133,4.89445815896445,"B"
"1193",1.25027170890399,2.06702656157742,"A"
"2476",-0.25109058065906,5.27203321667787,"B"
"1290",1.35330836739769,1.77297862644628,"A"
"3837",0.806017714937086,5.43170616926799,"B"
"364",0.0867850092856916,-0.59471183414739,"A"
"2650",-1.29151380389999,3.10155945955959,"B"
"1177",0.0442096964295652,2.07089730406405,"A"
"4775",0.215419467580255,4.63464360012573,"C"
"3564",-0.54220761608657,4.4161633792366,"B"
"5038",-0.108831409078521,5.45295574363821,"C"
"1181",-0.623843890882644,0.334358673292193,"A"
"1348",0.490524016856634,-0.896073167317283,"A"
"2885",-0.272781217003832,4.1762514337627,"B"
"5852",1.14448286638603,4.13462843719433,"C"
"3995",0.100684206467433,4.51359620624154,"B"
"4276",0.245860887485417,4.58539681114205,"C"
"3659",-1.86324510409235,3.16173675141927,"B"
"1635",0.38771411427735,-0.865366362180353,"A"
"5564",1.50715687532188,3.69925472377481,"C"
"5697",1.0337481961931,3.71935040587604,"C"
"1067",-1.17248266246922,0.210130196584457,"A"
"5150",-1.82446636720392,6.87453118037814,"C"
"3707",-1.96299902211778,3.62126928571187,"B"
"1659",-1.10312426976146,0.268287815341727,"A"
"9",-1.41987950442239,0.7942407957831,"A"
"982",-0.0906698494413193,1.24325016562619,"A"
"4496",-0.602209328310655,6.00062360930287,"C"
"4798",-1.05855406165586,5.58720357245789,"C"
"1023",0.798102774430768,0.411885787341365,"A"
"2102",-1.04822746447803,4.35542917518032,"B"
"1704",0.783113833605969,-1.15371266169499,"A"
"432",0.234663509049581,0.444176190644489,"A"
"2835",-0.101806449911228,4.62507134387634,"B"
"1646",0.830379531772908,-0.476986086684693,"A"
"13",-0.0440713319547897,-0.43090225698448,"A"
"575",-0.479569102605662,0.256563622950615,"A"
"2991",1.04565269067261,5.72473359201304,"B"
"3829",0.183566219233897,4.83126298903555,"B"
"3836",-1.31829543724911,3.4735545098675,"B"
"2262",-0.72292252703011,5.13954178754374,"B"
"733",0.759400380321655,-0.259451448745842,"A"
"3999",-0.790458260274289,3.75104705711925,"B"
"3219",-1.11005362353931,3.22579474954344,"B"
"4080",0.70495072208268,4.07386549121961,"C"
"1633",-0.070344022340895,1.53682538542691,"A"
"4683",0.387154103365763,4.50268584080485,"C"
"5512",0.767795787012401,4.08138347507322,"C"
"2522",0.450998496245333,5.20971505285076,"B"
"4748",1.27546809856787,4.17947892047043,"C"
"4324",-1.5906982281084,5.94707347523728,"C"
"5661",0.0403234897744667,5.69121101704708,"C"
"4843",0.560856849031593,4.87257923093551,"C"
"5659",0.861697234102642,4.12772393967445,"C"
"4995",-0.0257428188393262,5.3789779022007,"C"
"3188",0.220614262245466,5.23417144556826,"B"
"1666",-0.692805407085515,0.582803475549724,"A"
"4416",0.848477012953208,4.32409075717221,"C"
"5589",1.34153929264187,2.86180422624805,"C"
"3231",0.315275309882819,5.29493667156307,"B"
"1479",0.489675674846445,0.952868192556744,"A"
"4188",-1.41105241162304,6.03434908321146,"C"
"4778",0.0174089756217463,5.86576240657609,"C"
"5944",-2.55199438216052,7.35788741509901,"C"
"1993",-1.03884562794958,-0.257810305745985,"A"
"228",0.571579518973006,0.821622476088802,"A"
"4063",-0.262905490525545,5.36532660421751,"C"
"3894",0.58983643225888,5.70444060803659,"B"
"4370",1.76319760824493,3.50752103822009,"C"
"1603",0.665585521852992,0.142985942650557,"A"
"1515",0.362196516765406,-0.3068260644886,"A"
"3624",1.01773293843316,5.65300226644834,"B"
"1240",0.107500700311622,1.69186309094692,"A"
"3008",-0.893856787715231,4.55436223936737,"B"
"5449",1.191948081969,4.51469520968855,"C"
"4048",2.39651144345462,2.27976260193698,"C"
"2945",-0.130663437164619,4.24118628205264,"B"
"3698",-1.12506820534341,3.63421866455923,"B"
"2004",-0.327955896404689,4.66280434344603,"B"
"926",-1.25380652813018,-0.665358291699188,"A"
"429",-0.255076716668891,0.801592644373047,"A"
"1280",0.533235072914298,1.81563477572575,"A"
"4978",-0.124479922942462,5.23595003548831,"C"
"913",1.6944267736764,0.643671922838725,"A"
"2589",-0.0237455360440724,5.0351446356128,"B"
"5054",-0.472914500143493,5.46324140042264,"C"
"5975",-2.51555493202353,7.83807211876195,"C"
"1718",-0.550751438808757,-0.0182526323206526,"A"
"300",0.797772902649105,0.135789194087286,"A"
"4637",-0.127325959694071,4.586304171814,"C"
"3516",0.422953558004887,5.80040831761982,"B"
"3752",0.662396483371206,5.40642366367428,"B"
"5558",-0.993149421907698,5.76049944810081,"C"
"326",-0.897088624791619,0.483956470833217,"A"
"3346",-0.247547082429025,4.92884200216404,"B"
"1681",0.551785787412832,-0.132390920278721,"A"
"5291",0.511590142017571,4.97373089713395,"C"
"2113",-1.34978133477078,3.88907699455658,"B"
"3074",0.34250752432082,4.80258796229552,"B"
"2483",-0.605558047091856,4.4027141930537,"B"
"1081",0.0911911816938434,1.54804198109247,"A"
"3135",-1.59763737334938,3.34916463449652,"B"
"3168",0.189181590771386,4.63532095846612,"B"
"1979",0.40495903789168,-0.751926831482766,"A"
"5443",-0.994153819191077,5.282073413001,"C"
"3359",-0.3030533521716,5.32199609472284,"B"
"2416",-1.00622506341974,4.25816755421683,"B"
"4221",0.0630566776003406,4.97346522033967,"C"
"3634",0.450367309525427,5.54077630286279,"B"
"331",-0.223338023379863,0.0327891892460244,"A"
"1006",0.688068861648249,-1.00957942049659,"A"
"202",-0.863324486940769,1.1157162034217,"A"
"1452",-0.529871972151262,0.0553475466829132,"A"
"1357",-1.40122541783241,0.470012310288912,"A"
"4700",-0.356347090933532,5.35718840970288,"C"
"5165",1.12222590352281,3.32715250698243,"C"
"357",-1.27134166505651,0.419511234810673,"A"
"814",-0.328883343871597,-0.896907728832984,"A"
"4713",-0.327561966805122,5.14178994983293,"C"
"744",0.423089099320067,-0.561053361263827,"A"
"3014",-0.978056254025955,4.25544722564325,"B"
"1463",-1.44796793112582,1.84592887681269,"A"
"3397",-0.613229124661913,4.68014361780285,"B"
"1980",-0.170081111211034,2.06242192693232,"A"
"3152",1.4383185849461,6.3778144777683,"B"
"428",-0.0935906283989674,1.81771333174382,"A"
"1577",-0.437617001246835,-1.9250753607629,"A"
"5538",-0.0314372631173567,4.86605546136567,"C"
"2987",-0.213302903709085,4.27100356996714,"B"
"2686",-0.591078130318399,4.60725865001185,"B"
"5884",-0.243935057368816,4.32787508091986,"C"
"4427",0.779812197102373,4.03964707286171,"C"
"4525",0.459016582754825,5.26165521355412,"C"
"5586",1.83869893638142,2.45924845816665,"C"
"4209",0.143536538797632,5.15087894885386,"C"
"2124",0.134053539128047,4.62974339415282,"B"
"2217",1.57337213573095,7.5965634098831,"B"
"136",-1.63121836781902,-0.619024336295913,"A"
"5994",0.280141922111843,4.37160414008286,"C"
"5529",2.14348275275771,2.4625139665569,"C"
"3312",0.847175620508061,5.72777996634871,"B"
"2912",-0.93310258331581,3.86170579423531,"B"
"1538",-2.42424442413805,0.458828834468126,"A"
"4196",0.424044067516507,5.15566984164889,"C"
"4016",-1.12208175347914,6.47841152915874,"C"
"4185",0.588261419147118,4.64022030312921,"C"
"770",0.733022887411737,0.86342116746172,"A"
"68",0.366578145577174,0.335554380055108,"A"
"5",2.10240989323261,0.195304128891596,"A"
"4408",-0.0704324282858442,3.97917052924663,"C"
"1805",0.305631484231812,0.0792431470361257,"A"
"1260",-0.0452202666125875,-1.52745438280375,"A"
"5773",-0.16336751448403,5.20958733120852,"C"
"2160",1.74142834535292,7.24477585175712,"B"
"3022",0.656610748734588,5.05114301391283,"B"
"2721",-1.13839377006133,3.7860957577367,"B"
"2559",-0.550333444125568,4.47360893869987,"B"
"3016",1.64704906772646,6.05854552658476,"B"
"1783",0.878230999685779,0.313177639679389,"A"
"5120",1.33316527041293,4.3245674436923,"C"
"626",0.387763472775171,-0.247482758231187,"A"
"1652",0.175197743494776,-0.341066204578448,"A"
"5094",0.557404330203368,4.43182333997693,"C"
"5347",-0.111640509536077,4.99961480036385,"C"
"4167",-0.499248943463943,5.51469379977787,"C"
"5539",0.0879384496850835,5.15134893209314,"C"
"1476",0.241466281798538,-0.653334606116289,"A"
"2274",-0.147957544026348,4.04652741209316,"B"
"3547",0.0941817785482361,5.03884756093766,"B"
"4104",0.909721225695357,5.12632865936826,"C"
"3093",0.255158523988858,5.1655082184347,"B"
"4953",-0.897620553115779,5.67349211777185,"C"
"86",-0.444971536228275,1.83129230572132,"A"
"3335",0.831599245843062,6.18184900378074,"B"
"743",0.589554548562255,-0.615755601642832,"A"
"3510",-0.0987659049955856,4.08803006203798,"B"
"5820",0.00741586808137729,5.24145938772026,"C"
"4231",0.235899351110057,5.14437396893993,"C"
"478",0.839345443063041,1.24857905011709,"A"
"1114",1.07967489894537,-0.291417034790733,"A"
"2613",2.13651679157805,7.01506100589163,"B"
"3797",-0.65554915216327,4.22404354469785,"B"
"3966",1.25300301440551,6.08815427899012,"B"
"2950",-0.145296514738547,4.83071175859721,"B"
"3756",-0.242015998585692,4.47124755443982,"B"
"2086",0.74585636374422,5.50616717215035,"B"
"4444",-0.579546948428219,6.55488142685006,"C"
"5806",0.694138469464686,4.382812589932,"C"
"3019",1.08119690194626,6.62781681252649,"B"
"4850",-0.434262091012645,5.49591183955737,"C"
"4627",-1.25464440602588,6.12602175309533,"C"
"4420",0.758799982279866,4.78838141616341,"C"
"895",-1.70182732235006,0.345175903280122,"A"
"5275",0.085326076929767,4.69874394097761,"C"
"1456",-0.881364302915396,-0.421695939356581,"A"
"267",-0.45368601640365,-1.86398178653916,"A"
"904",0.111826433981471,-0.804313656984352,"A"
"4550",2.82599076574074,2.30112957110877,"C"
"1118",0.311757978173111,0.0641918294760774,"A"
"519",0.737717526248589,-1.52841081303341,"A"
"187",0.264288463584537,0.429781867170053,"A"
"5620",1.01737386491009,3.94073151461052,"C"
"3686",-0.780188869874218,4.99272552021851,"B"
"4990",0.213855116043149,4.37622235722882,"C"
"1541",1.63052611787797,-1.7053872143838,"A"
"2621",-0.502613475105921,4.23514209542311,"B"
"1661",1.52166813434041,-0.780682449741295,"A"
"5550",-0.801487546917694,5.68583472026807,"C"
"2148",-0.00840413432390152,5.13490576511297,"B"
"676",0.677794820452115,-1.28195548465065,"A"
"3328",-0.340542480475539,3.77556159795969,"B"
"3636",0.109843083886198,5.43859861933002,"B"
"4026",0.341681751840209,4.35499185535843,"C"
"4976",-0.386090513692668,4.88015865126802,"C"
"5752",1.19724140233233,3.46450132993569,"C"
"4869",1.26047505225188,4.21970642436675,"C"
"2383",0.386540603004281,5.11377929048428,"B"
"2834",0.2350357366111,4.81432387066679,"B"
"2419",-0.913562279569555,4.07141752276178,"B"
"4677",-0.299073975105391,6.03365993446698,"C"
"2348",0.141088473058097,4.8044365126669,"B"
"2390",-0.689858839108328,4.33245073960724,"B"
"924",-1.74082869451275,0.901529229305108,"A"
"3727",1.98110929322179,6.94175191534763,"B"
"1024",-0.682681377273064,-0.313899734701547,"A"
"4754",-0.485568757286137,5.20720171025606,"C"
"5414",0.178900363235952,4.93687415799017,"C"
"3462",0.0776054429029066,4.40095495183114,"B"
"3012",0.00789213644753241,5.09908340464913,"B"
"3077",0.110606906067799,5.1092315626323,"B"
"4062",0.869456232201473,3.8605060108688,"C"
"3766",1.51367986476502,6.73829735811738,"B"
"3539",2.32993411182241,6.87289205749578,"B"
"1655",-0.0186203519773395,-0.0941807593925564,"A"
"533",-2.2584776124478,0.618332185561162,"A"
"2395",-1.00041006781684,3.99655675741627,"B"
"5296",0.184354545229293,4.31932292899027,"C"
"5951",0.7696332151271,4.2296288887002,"C"
"2925",-1.86411941750706,3.25764566636853,"B"
"5770",-0.0578309528655,5.12212096049406,"C"
"2935",0.0663126256982629,5.44973459575026,"B"
"5734",0.52794994449774,4.84787256047206,"C"
"2851",-1.24564857509915,4.22147714159548,"B"
"1277",-1.13077500340785,-1.13399831065547,"A"
"3620",-0.700188069190613,5.05820506878562,"B"
"116",-0.706483596135066,-2.18563401870945,"A"
"5807",2.00519693704878,2.61091442299266,"C"
"800",0.288169146995979,-0.713283406394874,"A"
"328",-0.690027536179192,-0.0368418811491177,"A"
"4093",-0.724326823127395,6.17223160464651,"C"
"1448",-1.24407813020466,-0.693663208913442,"A"
"2667",-0.787824054748189,4.31808607342742,"B"
"4331",0.292470525858692,4.64945518538943,"C"
"4409",0.743332490339481,4.15013302634151,"C"
"1553",0.68687894831522,-0.218568144237728,"A"
"4035",-0.100736161292529,4.9197316744879,"C"
"4619",-0.161795129686264,5.69470287699852,"C"
"4271",0.343705869684466,4.23614907285048,"C"
"579",-0.679992936153482,-0.268202981605229,"A"
"311",-0.994369221263599,-0.971024754878261,"A"
"421",-1.65703262104112,-0.0172368154372069,"A"
"3546",-0.493095007087659,5.01164697582086,"B"
"2382",-0.525147586359989,5.06344760515768,"B"
"5819",-1.09300019620376,5.97827159654535,"C"
"1626",-0.102950605922343,-0.972159880082468,"A"
"3918",-0.141043538437639,4.84161502138248,"B"
"4446",0.205238964383962,4.97287178473939,"C"
"4019",2.34612612877514,2.15864713335897,"C"
"1915",-1.93633496122553,0.548799184143616,"A"
"545",0.253057267819474,0.669836971756612,"A"
"2803",1.18680324061281,5.80916811415516,"B"
"5135",-0.908903829780646,5.9016055351731,"C"
"4415",-0.0274879678449062,4.90599449468421,"C"
"3632",-0.813130501472947,4.11314986971448,"B"
"138",-0.0862369417578759,1.90125660109625,"A"
"5000",-0.817607019909168,6.27453250267651,"C"
"1800",0.64532793726556,-0.662848967282495,"A"
"392",-2.03498012220642,1.23199313353977,"A"
"2220",0.751123060579469,6.1363343242516,"B"
"5144",-0.662982339224095,4.72821597541443,"C"
"4960",2.29090988483681,2.64129338863125,"C"
"5241",1.11891117987442,3.35610646288761,"C"
"2381",0.877919558676666,6.02036700567129,"B"
"4537",1.28494041585261,3.85495047246573,"C"
"3192",1.272667992696,5.972111043755,"B"
"5260",-0.138038450152842,4.94186041940353,"C"
"2652",1.73812770826709,6.98349731165209,"B"
"5161",-0.371860078284144,4.42279397107034,"C"
"4519",-0.66055603907867,5.91077920878967,"C"
"5015",2.20792981982262,3.05635437063116,"C"
"4184",0.185851086697884,4.95964723297509,"C"
"4522",0.861103814545748,4.15673696537692,"C"
"2446",1.46137155657333,7.10417048912116,"B"
"1136",-0.203669546085384,-2.20834552256317,"A"
"2243",-0.233304966002888,5.62132792577237,"B"
"5701",-0.739631421950108,5.7980826097755,"C"
"355",-0.426144957686866,-0.783413233966832,"A"
"1705",-0.784821198743508,-0.451278463500768,"A"
"3811",-0.204519084614273,5.0102945077434,"B"
"1604",-2.54517227809191,0.185857596708231,"A"
"5732",0.924273026118228,3.8460999935422,"C"
"4165",0.0689215660896175,4.17950652116125,"C"
"3056",-0.211808404195108,4.69834043323854,"B"
"2219",-1.84585121790933,3.18061748679109,"B"
"3688",0.806383533868117,6.60038277224507,"B"
"19",-0.54775879728421,-0.968219306619602,"A"
"263",1.59861658941529,0.55391170147327,"A"
"5737",-0.407970070465613,4.79186803101628,"C"
"1390",1.7084761666969,-1.31604547711386,"A"
"649",-0.694429897167374,0.991152951414937,"A"
"5323",-1.88089114479075,6.11205710442216,"C"
"4832",-1.01713471654472,6.58377640907158,"C"
"2817",1.17876694042667,5.72055465449648,"B"
"5500",1.23308220913354,3.53957591436643,"C"
"5686",0.233482723498474,4.46243966826902,"C"
"5251",1.62277670652242,3.78468188913757,"C"
"1096",-1.60821772157277,1.62112042449616,"A"
"5598",-0.10178801233612,4.75502949103284,"C"
"4265",0.348065954236252,4.4958238252862,"C"
"2032",-0.142603066581317,5.42870759265071,"B"
"3286",0.0302458554968255,4.9773867592268,"B"
"3374",0.278830068324455,4.93085273363327,"B"
"3273",-0.906310729585551,3.99308163548421,"B"
"2211",0.854203835634268,5.88929104833789,"B"
"3560",0.49617974570645,5.66908701987557,"B"
"4345",-0.313326712385981,5.23435515484737,"C"
"1384",-1.09670240662025,-0.462031513820617,"A"
"5509",0.856518034644944,4.65123713874667,"C"
"3825",0.0362114558697592,4.06199828191329,"B"
"5696",0.434666407924524,4.80258555045459,"C"
"2393",1.03585286845371,5.57074959242729,"B"
"4257",0.561290398934471,4.58173788798073,"C"
"2717",-0.196067412685035,4.38370983397062,"B"
"863",-2.1900434337726,0.200914026987362,"A"
"5525",0.797347206259291,4.31686934842066,"C"
"393",0.5994396118618,-0.934458243557258,"A"
"5690",-0.388671536809795,5.28934192594156,"C"
"3177",1.29228921094529,5.39161009214145,"B"
"2680",0.251280600386827,4.84810318703832,"B"
"821",0.242223900452115,1.53099542074863,"A"
"4177",0.832548906650207,4.43925767724416,"C"
"2050",-0.110022906027662,5.39556894106171,"B"
"2159",-0.247912445347797,4.74502018992789,"B"
"3784",-0.894426409492212,3.89580983828984,"B"
"4585",0.533225419852162,4.42385608312457,"C"
"1394",-0.276563756453279,0.800911424011508,"A"
"1987",0.401607615855958,0.641682869608142,"A"
"3075",0.991957269202744,5.76927319496961,"B"
"1329",-1.22980917478016,-2.01603875854072,"A"
"2018",0.986815414442085,5.40444738763419,"B"
"2428",-0.289113658754432,5.60193750744624,"B"
"3425",-0.208553785263264,5.28067842415163,"B"
"3983",0.0373001245635485,4.27415949002158,"B"
"30",-0.526778721721076,-0.156015445215703,"A"
"4485",1.06792931851097,4.29387841273041,"C"
"5725",0.365499484451087,4.88507447011047,"C"
"103",-1.95758389739149,-0.725998115428392,"A"
"5639",-0.780650973297528,4.90004517472888,"C"
"1794",-1.33878876820971,-0.728103649201428,"A"
"1420",-0.0130517089067331,-0.201172711227475,"A"
"437",-1.48744315846613,-0.0309857850223918,"A"
"3603",0.537336054886171,5.77043267607817,"B"
"5749",1.7864940346766,2.93600714271796,"C"
"4047",-0.016359908593794,5.1295546321793,"C"
"360",0.139748142532678,0.630099148287418,"A"
"3977",0.444135310386027,4.97370055722431,"B"
"4379",1.12414451589617,3.99028411573129,"C"
"1807",-0.0837697990058117,-0.186264786389276,"A"
"198",0.888266127474582,-0.0272317152435109,"A"
"5401",0.143664654495984,5.86939025625534,"C"
"411",1.02706702482492,0.160554459146721,"A"
"1562",1.21463329553415,1.05522193366008,"A"
"2391",0.289823056468671,5.75696136893699,"B"
"3030",0.081813502060347,4.83449409316307,"B"
"2176",1.16412005851683,5.70954066116416,"B"
"2034",0.217567771013794,6.11952702351102,"B"
"899",-1.5824337423581,0.948328591971227,"A"
"4897",0.276216719942431,5.22958114972527,"C"
"223",-1.85696256782281,-0.223050777271424,"A"
"5155",0.83961924244195,4.0871198119496,"C"
"5886",-0.84097579071739,5.25192482647354,"C"
"901",0.339962884150919,0.355375161844892,"A"
"2825",0.139792397385229,4.32193367218717,"B"
"5841",2.55120851365774,2.60479161359317,"C"
"1041",3.23498060165442,-0.438684607823821,"A"
"2595",0.435767293375095,5.41085621829334,"B"
"447",-0.700615133493883,0.482710401134054,"A"
"5960",-0.111738826058719,4.94786709448327,"C"
"4283",-0.745975871847075,5.88489541866694,"C"
"274",-2.0273793348616,-0.609682722771396,"A"
"3684",0.339587877980577,5.464159844863,"B"
"2337",-0.221206916283255,4.74440599317208,"B"
"2754",0.317137033286893,5.70216067219103,"B"
"1796",-0.669789012712272,0.26951446810247,"A"
"1653",-1.19923450902985,0.153087406064976,"A"
"789",0.301734122815933,-0.592585992654091,"A"
"2699",0.260114207815663,5.27594096767737,"B"
"2665",0.182563608686388,5.40169544517019,"B"
"5380",2.05986195089097,2.87970707420538,"C"
"4337",-1.11469240538696,6.50097565418305,"C"
"3908",1.04967482254233,7.08285185794081,"B"
"756",-0.581630941723768,-1.15777988272765,"A"
"1307",1.97764608154793,-0.27763487842792,"A"
"5917",0.271602582733039,4.21150197919338,"C"
"4831",-1.44100718310239,6.40663334912137,"C"
"3955",-1.62689282846771,4.01060951211205,"B"
"5812",1.28705510359353,3.82412338611118,"C"
"3202",-1.91907153203136,3.76778589974717,"B"
"3165",0.256905846478926,5.23427580307408,"B"
"3548",-0.0658643785581266,4.09568880310519,"B"
"4544",-0.839561112865322,6.24500635271659,"C"
"5673",0.0548153815892156,4.86336354698166,"C"
"847",0.860058693094517,0.28461946108384,"A"
"161",1.54456771674025,0.824144651707214,"A"
"3805",-1.1667000635819,3.7403988650843,"B"
"2185",0.319415780459068,6.45298629789351,"B"
"1694",-0.181156424971299,-0.0493103266015168,"A"
"1555",1.46832669708895,1.25863948266585,"A"
"3456",-0.117312737978792,5.24547506144101,"B"
"5896",-0.551098778542918,6.13600897295612,"C"
"1928",0.71849892825151,-0.46007861461341,"A"
"4241",-0.43827747043317,5.04171110235397,"C"
"5486",-0.24478647469119,5.79151746584479,"C"
"777",0.962495175706853,-0.9157033021755,"A"
"4717",-0.144775021758132,5.6658623196884,"C"
"1287",-0.788819855745948,0.25029687368119,"A"
"4539",2.32696389696117,3.01706876394722,"C"
"664",-1.27144173842695,1.76171150811501,"A"
"1238",-0.295530895050323,-0.423881457110761,"A"
"12",-1.71502698623563,-0.00735569533409358,"A"
"4205",0.289323654888804,4.10604673164898,"C"
"5040",1.05402890054796,4.19056438774622,"C"
"2941",1.32175606048545,6.23162900993483,"B"
"2174",0.610384682712726,5.4711814877833,"B"
"2081",-0.230255016035128,5.64112941584543,"B"
"2662",1.2486362394091,6.07497697712986,"B"
"1192",-0.71176749235537,-0.291482541704976,"A"
"2408",0.711968218445236,5.62486010589581,"B"
"1732",2.20928805704717,-0.728281066242154,"A"
"4856",-1.16994099635395,6.74577615555214,"C"
"3723",0.510811036671529,5.33483291829407,"B"
"2433",-0.395375742352072,4.93936682366482,"B"
"5814",-0.503690579005116,5.96193422429253,"C"
"1846",-0.177898224836295,1.81910774256389,"A"
"3",0.76520307445255,-0.427529857306332,"A"
"1754",0.985869553213203,0.366467714483634,"A"
"4201",0.976671666422153,3.89459644722131,"C"
"3860",0.202631991843217,4.95798653182147,"B"
"2105",-0.349019339909687,4.28952682471832,"B"
"1474",-0.500805944497328,0.542335646506688,"A"
"5803",0.410569192229018,3.90100581329458,"C"
"5572",-0.25395538832818,6.06917569939268,"C"
"2405",-0.595737497310016,3.9076687885033,"B"
"4001",-0.509917007842158,6.17388347846344,"C"
"5456",-0.844726671702299,6.40320603601986,"C"
"3660",-0.586479231184311,3.40389978394113,"B"
"2232",-0.15415549151422,5.12232108904215,"B"
"4246",-0.500155255649701,5.43679308202654,"C"
"2315",0.807577500457803,6.14744236108577,"B"
"793",0.15245748293092,-0.229438382552597,"A"
"3366",-0.455322952599017,5.20665261518505,"B"
"2782",-1.3486079534951,4.2334243943478,"B"
"633",-1.32636793036145,1.74679095558102,"A"
"4489",0.598887167381413,4.31781503479213,"C"
"631",-0.66900479509957,0.566338144968312,"A"
"141",0.167105455366942,-0.240244386923293,"A"
"5461",-0.808543388221867,5.72444806794935,"C"
"378",-0.045339330130674,2.90042911465405,"A"
"3843",2.09209751596912,6.98384952967679,"B"
"4643",0.0521816269310554,4.79116767056723,"C"
"2569",-1.0003514772736,3.42880442912728,"B"
"3734",1.05981624608575,6.21406049884691,"B"
"5677",1.27415639685355,3.39302965045708,"C"
"905",-1.01610569403175,-1.90949483541976,"A"
"1771",-0.328747424033726,-0.571082206685467,"A"
"1954",0.514587282043182,-0.918261661823566,"A"
"1113",-0.57633616178752,-2.23076545673795,"A"
